bioproject	biosample	biosamplemodel	assembly_acs	assembly_filename	sra_run_acs	genbank_acs	sample name	strain	culture_collection	strain_name_alias	organism_name	species	serotype	pathotype	identification_method	mlst_scheme	mlst_st	mlst_profile	mlst_calling_software	molecule_type	size	gc	md5	release_date	genbank_ftp	refseq_ftp	assembly_acs	sra study	experiment	run	assay type	platform	instrument	librarylayout	libraryselection	librarysource	library name	avgspotlen	estimated_coverage	bases	bytes	center name	consent	datastore filetype	datastore provider	datastore region	releasedate	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	isolation_source	lat_lon	collected_by	collection_date	host
PRJNA298211	SAMN04156749	Pathogen.env	GCA_001441205.1	GCF_001441205.1_ASM144120v1	SRR2598330	NZ_CP012923.1	SA02DT10168701	SA02DT10168701			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	plasmid	99011	49.87526638	fa7115472cb0523785c81dc1d41b9b87	2015-11-09T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/441/205/GCA_001441205.1_ASM144120v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/441/205/GCF_001441205.1_ASM144120v1	GCA_001441205.1	SRP064639	SRX1321402	SRR2598330	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	SA02DT10168701_Illumina	497	76.4116766	382058383	258149684	LABORATORY FOR FOODBORNE ZOONOSES	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-01-29T00:00:00Z	Canada	North America	Canada: Quebec	chicken meat		Laboratory for Foodborne Zoonoses	2010	
PRJNA378711	SAMN04158282	Pathogen.cl	GCA_002113865.1	GCF_002113865.1_ASM211386v1	SRR2724081	NZ_CP020901.1	K66-45	K66-45			Klebsiella pneumoniae	Klebsiella pneumoniae				kpneumoniae	11	gapA(3), infB(3), mdh(1), pgi(1), phoE(1), rpoB(1), tonB(4)	mlst v. 2.19.0	chromosome	5380605	57.38451345	622c46cdb0b5808c0eec2a78d46c1730	2017-04-27T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/113/865/GCA_002113865.1_ASM211386v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/113/865/GCF_002113865.1_ASM211386v1	GCA_002113865.1	SRP064642	SRX1354045	SRR2724081	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	SfB_UNN16	543	485.0760474	2425380237	1649984021	NORWEGIAN NATIONAL ADVISORY UNIT ON DETECTION OF ANTIMICROBIAL RESISTANCE	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-10-24T00:00:00Z	Norway	Europe	Norway	urine		Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	2010	Homo sapiens
PRJNA378711	SAMN04158282	Pathogen.cl	GCA_002113865.1	GCF_002113865.1_ASM211386v1	SRR2724081	NZ_CP020902.1	K66-45	K66-45			Klebsiella pneumoniae	Klebsiella pneumoniae				kpneumoniae	11	gapA(3), infB(3), mdh(1), pgi(1), phoE(1), rpoB(1), tonB(4)	mlst v. 2.19.0	plasmid	338512	47.83818594	299958df9a0a9cb671ef0595fae88894	2017-04-27T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/113/865/GCA_002113865.1_ASM211386v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/113/865/GCF_002113865.1_ASM211386v1	GCA_002113865.1	SRP064642	SRX1354045	SRR2724081	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	SfB_UNN16	543	485.0760474	2425380237	1649984021	NORWEGIAN NATIONAL ADVISORY UNIT ON DETECTION OF ANTIMICROBIAL RESISTANCE	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-10-24T00:00:00Z	Norway	Europe	Norway	urine		Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	2010	Homo sapiens
PRJNA378711	SAMN04158282	Pathogen.cl	GCA_002113865.1	GCF_002113865.1_ASM211386v1	SRR2724081	NZ_CP020903.1	K66-45	K66-45			Klebsiella pneumoniae	Klebsiella pneumoniae				kpneumoniae	11	gapA(3), infB(3), mdh(1), pgi(1), phoE(1), rpoB(1), tonB(4)	mlst v. 2.19.0	plasmid	200365	52.3923839	0e67c551612aaaeb6d30371a9399ba4a	2017-04-27T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/113/865/GCA_002113865.1_ASM211386v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/113/865/GCF_002113865.1_ASM211386v1	GCA_002113865.1	SRP064642	SRX1354045	SRR2724081	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	SfB_UNN16	543	485.0760474	2425380237	1649984021	NORWEGIAN NATIONAL ADVISORY UNIT ON DETECTION OF ANTIMICROBIAL RESISTANCE	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-10-24T00:00:00Z	Norway	Europe	Norway	urine		Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	2010	Homo sapiens
PRJNA378711	SAMN04158282	Pathogen.cl	GCA_002113865.1	GCF_002113865.1_ASM211386v1	SRR2724081	NZ_CP020904.1	K66-45	K66-45			Klebsiella pneumoniae	Klebsiella pneumoniae				kpneumoniae	11	gapA(3), infB(3), mdh(1), pgi(1), phoE(1), rpoB(1), tonB(4)	mlst v. 2.19.0	plasmid	120533	52.29107381	73809d9b1dc7aa288c51a69e11be4a54	2017-04-27T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/113/865/GCA_002113865.1_ASM211386v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/113/865/GCF_002113865.1_ASM211386v1	GCA_002113865.1	SRP064642	SRX1354045	SRR2724081	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	SfB_UNN16	543	485.0760474	2425380237	1649984021	NORWEGIAN NATIONAL ADVISORY UNIT ON DETECTION OF ANTIMICROBIAL RESISTANCE	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-10-24T00:00:00Z	Norway	Europe	Norway	urine		Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	2010	Homo sapiens
PRJNA378711	SAMN04158282	Pathogen.cl	GCA_002113865.1	GCF_002113865.1_ASM211386v1	SRR2724081	NZ_CP020905.1	K66-45	K66-45			Klebsiella pneumoniae	Klebsiella pneumoniae				kpneumoniae	11	gapA(3), infB(3), mdh(1), pgi(1), phoE(1), rpoB(1), tonB(4)	mlst v. 2.19.0	plasmid	41111	42.70876408	9c7abe31fa569c383446d34349aec144	2017-04-27T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/113/865/GCA_002113865.1_ASM211386v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/113/865/GCF_002113865.1_ASM211386v1	GCA_002113865.1	SRP064642	SRX1354045	SRR2724081	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	SfB_UNN16	543	485.0760474	2425380237	1649984021	NORWEGIAN NATIONAL ADVISORY UNIT ON DETECTION OF ANTIMICROBIAL RESISTANCE	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-10-24T00:00:00Z	Norway	Europe	Norway	urine		Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	2010	Homo sapiens
PRJNA297860	SAMN04159541	Pathogen.cl	GCA_001469815.1	GCF_001469815.1_ASM146981v1	SRR2970646	NZ_CP013658.1	Escherichia coli isolate uk_P46212	uk_P46212			Escherichia coli	Escherichia coli				ecoli	131	adk(53), fumC(40), gyrB(47), icd(13), mdh(36), purA(28), recA(29)	mlst v. 2.19.0	chromosome	5106662	50.77567303	49ce96104719bf0184e0351cb77ad309	2015-12-18T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/469/815/GCA_001469815.1_ASM146981v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/815/GCF_001469815.1_ASM146981v1	GCA_001469815.1	SRP066943	SRX1460044	SRR2970646	WGS	ILLUMINA	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	C00006949	200	63.815	319075000	160938166	UNIVERSITY OF OXFORD	public	bam,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-12-08T00:00:00Z	United Kingdom	Europe	United Kingdom	urine	51.7519 N 1.2578 W	MMM	2005-01-01	Homo sapiens
PRJNA297860	SAMN04159541	Pathogen.cl	GCA_001469815.1	GCF_001469815.1_ASM146981v1	SRR2970646	NZ_CP013657.1	Escherichia coli isolate uk_P46212	uk_P46212			Escherichia coli	Escherichia coli				ecoli	131	adk(53), fumC(40), gyrB(47), icd(13), mdh(36), purA(28), recA(29)	mlst v. 2.19.0	plasmid	143748	52.75412527	988251e0643ac27bc5fd9c9f98cdaa90	2015-12-18T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/469/815/GCA_001469815.1_ASM146981v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/815/GCF_001469815.1_ASM146981v1	GCA_001469815.1	SRP066943	SRX1460044	SRR2970646	WGS	ILLUMINA	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	C00006949	200	63.815	319075000	160938166	UNIVERSITY OF OXFORD	public	bam,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-12-08T00:00:00Z	United Kingdom	Europe	United Kingdom	urine	51.7519 N 1.2578 W	MMM	2005-01-01	Homo sapiens
PRJNA322195	SAMN04191551	Pathogen.env	GCA_001651925.2	GCF_001651925.2_ASM165192v2	SRR2914453	NZ_CP015846.1	CFSAN039920	FRIK2069			Escherichia coli O157:H7	Escherichia coli	O157:H7			ecoli	11	adk(12), fumC(12), gyrB(8), icd(12), mdh(15), purA(2), recA(2)	mlst v. 2.19.0	chromosome	5645226	50.54897714	d91df21644e0e28a74aafd16e8c02c95	2016-05-25T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/651/925/GCA_001651925.2_ASM165192v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/651/925/GCF_001651925.2_ASM165192v2	GCA_001651925.2	SRP064902	SRX1429114	SRR2914453	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Escherichia coli Nextera XT shotgun	475	47.0145566	235072783	142357668	CFSAN	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-11-12T00:00:00Z	USA	North America	USA:FL	feces (Bos taurus)		FLUFL	2011-07-20	Bos taurus
PRJNA322195	SAMN04191551	Pathogen.env	GCA_001651925.2	GCF_001651925.2_ASM165192v2	SRR2914453	NZ_CP015847.2	CFSAN039920	FRIK2069			Escherichia coli O157:H7	Escherichia coli	O157:H7			ecoli	11	adk(12), fumC(12), gyrB(8), icd(12), mdh(15), purA(2), recA(2)	mlst v. 2.19.0	plasmid	95599	48.0412975	b268900dc2fa944e5858a498c54658de	2016-05-25T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/651/925/GCA_001651925.2_ASM165192v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/651/925/GCF_001651925.2_ASM165192v2	GCA_001651925.2	SRP064902	SRX1429114	SRR2914453	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Escherichia coli Nextera XT shotgun	475	47.0145566	235072783	142357668	CFSAN	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-11-12T00:00:00Z	USA	North America	USA:FL	feces (Bos taurus)		FLUFL	2011-07-20	Bos taurus
PRJNA292666	SAMN04285042	Pathogen.env	GCA_001931555.1	GCF_001931555.1_ASM193155v1	SRR2939562	NZ_CP016406.1	FSIS1502169	FSIS1502169			Salmonella enterica subsp. enterica serovar Infantis	Salmonella enterica subsp. enterica 	Infantis			senterica	32	aroC(17), dnaN(18), hemD(22), hisD(17), purE(5), sucA(21), thrA(19)	mlst v. 2.19.0	chromosome	4727126	52.27182436	db80a5a650b206eb1344699066b80062	2017-01-04T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/931/555/GCA_001931555.1_ASM193155v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/931/555/GCF_001931555.1_ASM193155v1	GCA_001931555.1	SRP062916	SRX1441829	SRR2939562	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	FSIS1502169 Nextera XT shotgun library	268	54.2999336	271499668	169065886	USDA-FSIS	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-11-20T00:00:00Z	USA	North America	USA:NC			USDA-FSIS	2015	chicken
PRJNA292666	SAMN04285042	Pathogen.env	GCA_001931555.1	GCF_001931555.1_ASM193155v1	SRR2939562	NZ_CP016407.1	FSIS1502169	FSIS1502169			Salmonella enterica subsp. enterica serovar Infantis	Salmonella enterica subsp. enterica 	Infantis			senterica	32	aroC(17), dnaN(18), hemD(22), hisD(17), purE(5), sucA(21), thrA(19)	mlst v. 2.19.0	plasmid	323122	50.41439456	541956b6e5026deb2a58297c5c592ccc	2017-01-04T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/931/555/GCA_001931555.1_ASM193155v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/931/555/GCF_001931555.1_ASM193155v1	GCA_001931555.1	SRP062916	SRX1441829	SRR2939562	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	FSIS1502169 Nextera XT shotgun library	268	54.2999336	271499668	169065886	USDA-FSIS	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2015-11-20T00:00:00Z	USA	North America	USA:NC			USDA-FSIS	2015	chicken
PRJNA305824	SAMN04334629	Pathogen.cl	GCA_001690005.1	GCF_001690005.1_ASM169000v1	SRR3684173	NZ_CP016507.1	SH12-003	SH12-003			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	chromosome	4751442	52.19143999	1fc3eed06d56689a0394b4221b8e9edb	2016-07-21T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/690/005/GCA_001690005.1_ASM169000v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/690/005/GCF_001690005.1_ASM169000v1	GCA_001690005.1	SRP067504	SRX1855026	SRR3684173	WGS	ILLUMINA	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	4334629	202	590.7688364	2953844182	1774921520	NATIONAL MICROBIOLOGY LABORATORY AT GUELPH	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-06-23T00:00:00Z	Canada	North America	Canada: Quebec	human		hospital	12-May	Homo sapiens
PRJNA305824	SAMN04334629	Pathogen.cl	GCA_001690005.1	GCF_001690005.1_ASM169000v1	SRR3684173	NZ_CP016508.1	SH12-003	SH12-003			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	plasmid	2096	55.58206107	7169286ad8655780105aa45df10b7137	2016-07-21T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/690/005/GCA_001690005.1_ASM169000v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/690/005/GCF_001690005.1_ASM169000v1	GCA_001690005.1	SRP067504	SRX1855026	SRR3684173	WGS	ILLUMINA	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	4334629	202	590.7688364	2953844182	1774921520	NATIONAL MICROBIOLOGY LABORATORY AT GUELPH	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-06-23T00:00:00Z	Canada	North America	Canada: Quebec	human		hospital	12-May	Homo sapiens
PRJNA305824	SAMN04334629	Pathogen.cl	GCA_001690005.1	GCF_001690005.1_ASM169000v1	SRR3684173	NZ_CP016509.1	SH12-003	SH12-003			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	plasmid	37697	41.1783431	51c42d4a0360e8124428700f1414516a	2016-07-21T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/690/005/GCA_001690005.1_ASM169000v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/690/005/GCF_001690005.1_ASM169000v1	GCA_001690005.1	SRP067504	SRX1855026	SRR3684173	WGS	ILLUMINA	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	4334629	202	590.7688364	2953844182	1774921520	NATIONAL MICROBIOLOGY LABORATORY AT GUELPH	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-06-23T00:00:00Z	Canada	North America	Canada: Quebec	human		hospital	12-May	Homo sapiens
PRJNA305824	SAMN04334633	Pathogen.cl	GCA_001689935.1	GCF_001689935.1_ASM168993v1	SRR3684194	NZ_CP016504.1	SH12-007	SH12-007			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	chromosome	4751442	52.1913979	99370dcc62acf0b2bbc3e48e5450d380	2016-07-21T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/689/935/GCA_001689935.1_ASM168993v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/689/935/GCF_001689935.1_ASM168993v1	GCA_001689935.1	SRP067504	SRX1855027	SRR3684194	WGS	ILLUMINA	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	4334633	202	444.5176448	2222588224	1334700549	NATIONAL MICROBIOLOGY LABORATORY AT GUELPH	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-06-23T00:00:00Z	Canada	North America	Canada: Quebec	human		hospital	12-May	Homo sapiens
PRJNA305824	SAMN04334633	Pathogen.cl	GCA_001689935.1	GCF_001689935.1_ASM168993v1	SRR3684194	NZ_CP016505.1	SH12-007	SH12-007			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	plasmid	2096	55.58206107	7169286ad8655780105aa45df10b7137	2016-07-21T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/689/935/GCA_001689935.1_ASM168993v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/689/935/GCF_001689935.1_ASM168993v1	GCA_001689935.1	SRP067504	SRX1855027	SRR3684194	WGS	ILLUMINA	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	4334633	202	444.5176448	2222588224	1334700549	NATIONAL MICROBIOLOGY LABORATORY AT GUELPH	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-06-23T00:00:00Z	Canada	North America	Canada: Quebec	human		hospital	12-May	Homo sapiens
PRJNA305824	SAMN04334633	Pathogen.cl	GCA_001689935.1	GCF_001689935.1_ASM168993v1	SRR3684194	NZ_CP016506.1	SH12-007	SH12-007			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	plasmid	37697	41.1783431	51c42d4a0360e8124428700f1414516a	2016-07-21T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/689/935/GCA_001689935.1_ASM168993v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/689/935/GCF_001689935.1_ASM168993v1	GCA_001689935.1	SRP067504	SRX1855027	SRR3684194	WGS	ILLUMINA	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	4334633	202	444.5176448	2222588224	1334700549	NATIONAL MICROBIOLOGY LABORATORY AT GUELPH	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-06-23T00:00:00Z	Canada	North America	Canada: Quebec	human		hospital	12-May	Homo sapiens
PRJNA305824	SAMN04334640	Pathogen.cl	GCA_001692635.1	GCF_001692635.1_ASM169263v1	SRR3711286	NZ_CP016586.1	SH13-004	SH13-004			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	chromosome	4750331	52.19091049	5302c5b876540b4d792f6577289a3329	2016-07-22T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/692/635/GCA_001692635.1_ASM169263v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/692/635/GCF_001692635.1_ASM169263v1	GCA_001692635.1	SRP067504	SRX1871167	SRR3711286	WGS	ILLUMINA	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	4334640	202	500.8516068	2504258034	1490666500	NATIONAL MICROBIOLOGY LABORATORY AT GUELPH	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-06-28T00:00:00Z	Canada	North America	Canada: Quebec	human		hospital	13-Nov	Homo sapiens
PRJNA305824	SAMN04334640	Pathogen.cl	GCA_001692635.1	GCF_001692635.1_ASM169263v1	SRR3711286	NZ_CP016587.1	SH13-004	SH13-004			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	plasmid	37696	41.17943548	5421c38e910d0adfe6fbecbf969ec01d	2016-07-22T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/692/635/GCA_001692635.1_ASM169263v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/692/635/GCF_001692635.1_ASM169263v1	GCA_001692635.1	SRP067504	SRX1871167	SRR3711286	WGS	ILLUMINA	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	4334640	202	500.8516068	2504258034	1490666500	NATIONAL MICROBIOLOGY LABORATORY AT GUELPH	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-06-28T00:00:00Z	Canada	North America	Canada: Quebec	human		hospital	13-Nov	Homo sapiens
PRJNA305824	SAMN04334642	Pathogen.cl	GCA_001692535.1	GCF_001692535.1_ASM169253v1	SRR3711252	NZ_CP016579.1	SH13-006	SH13-006			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	chromosome	4750330	52.19092147	5e2d651642e25a0b01a6b0b6e08966f4	2016-07-22T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/692/535/GCA_001692535.1_ASM169253v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/692/535/GCF_001692535.1_ASM169253v1	GCA_001692535.1	SRP067504	SRX1871157	SRR3711252	WGS	ILLUMINA	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	4334642	202	436.6602488	2183301244	1315182306	NATIONAL MICROBIOLOGY LABORATORY AT GUELPH	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-06-27T00:00:00Z	Canada	North America	Canada: Quebec	human		hospital	13-Nov	Homo sapiens
PRJNA305824	SAMN04334642	Pathogen.cl	GCA_001692535.1	GCF_001692535.1_ASM169253v1	SRR3711252	NZ_CP016580.1	SH13-006	SH13-006			Salmonella enterica subsp. enterica serovar Heidelberg	Salmonella enterica subsp. enterica 	Heidelberg			senterica	15	aroC(2), dnaN(7), hemD(9), hisD(9), purE(5), sucA(9), thrA(12)	mlst v. 2.19.0	plasmid	37696	41.17943548	5421c38e910d0adfe6fbecbf969ec01d	2016-07-22T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/692/535/GCA_001692535.1_ASM169253v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/692/535/GCF_001692535.1_ASM169253v1	GCA_001692535.1	SRP067504	SRX1871157	SRR3711252	WGS	ILLUMINA	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	4334642	202	436.6602488	2183301244	1315182306	NATIONAL MICROBIOLOGY LABORATORY AT GUELPH	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-06-27T00:00:00Z	Canada	North America	Canada: Quebec	human		hospital	13-Nov	Homo sapiens
PRJNA292666	SAMN04364590	Pathogen.env	GCA_001931575.1	GCF_001931575.1_ASM193157v1	SRR3129297	NZ_CP016408.1	FSIS1502916	FSIS1502916			Salmonella enterica subsp. enterica serovar Infantis	Salmonella enterica subsp. enterica 	Infantis			senterica	32	aroC(17), dnaN(18), hemD(22), hisD(17), purE(5), sucA(21), thrA(19)	mlst v. 2.19.0	chromosome	4728107	52.26647789	e36b380fe05e95a7a420fc1b83dd8a7c	2017-01-04T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/931/575/GCA_001931575.1_ASM193157v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/931/575/GCF_001931575.1_ASM193157v1	GCA_001931575.1	SRP040648	SRX1549473	SRR3129297	WGS	ILLUMINA	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	FSIS1502916 Nextera XT shotgun library	274	36.8026502	184013251	112559615	USDA-FSIS	public	fastq,realign,sra,wgmlst_sig	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2016-01-28T00:00:00Z	USA	North America	USA:NJ	comminuted chicken		USDA-FSIS	2015	
